-29.269, -29.707, 84.933
-28.342, -27.935, 99.964
-27.42, -26.16, 99.648
-26.499, -24.384, 99.275
-25.584, -22.606, 98.839
-24.68, -20.822, 98.332
-23.797, -19.028, 97.085
-22.94, -17.221, 96.337
-22.127, -15.393, 94.59
-21.367, -13.544, 92.562
-20.689, -11.662, 91.486
-20.107, -9.749, 89.37
-19.647, -7.804, 87.597
-19.331, -5.829, 86.544
-19.181, -3.835, 86.376
-19.208, -1.836, 86.797
-19.4, 0.154, 88.076
-19.744, 2.123, 89.87
-20.221, 4.065, 90.841
-20.816, 5.974, 92.741
-21.501, 7.853, 93.619
-22.266, 9.7, 95.163
-23.096, 11.52, 95.821
-23.976, 13.316, 96.405
-24.898, 15.091, 96.918
-25.856, 16.846, 97.366
-26.845, 18.585, 97.755
-27.859, 20.308, 98.091
-28.886, 22.024, 98.36
-29.905, 23.746, 98.166
-30.904, 25.478, 97.67
-31.881, 27.223, 95.034
-32.835, 28.981, 92.323
-33.762, 30.753, 89.529
-34.655, 32.542, 86.646
-35.508, 34.351, 83.663
-36.319, 36.179, 80.57
-37.075, 38.031, 77.354
-37.766, 39.907, 73.998
-38.372, 41.813, 70.482
-38.876, 43.748, 66.782
-39.245, 45.713, 62.865
-39.443, 47.702, 58.688
-39.406, 49.7, 54.191
-39.085, 51.672, 49.289
-38.426, 53.556, 43.843
-37.43, 55.287, 37.617
-36.154, 56.824, 30.127
-34.678, 58.171, 20
-34.376, 58.415, 0
-34.376, 58.415, 0
-18.801, 70.962, 0
endData
127
100
200
-33.775, 59.416, -6.531, 59.216, -20.754, 60.618, 20.113, 59.416
20.113, 59.416, 64.585, 60.618, 36.539, 37.982, 20.113, 16.347
20.113, 16.347, 13.502, -10.898, 14.504, -18.51, 26.323, -29.328
26.323, -29.328, 44.552, -38.743, 49.961, -58.575, 35.938, -59.176
35.938, -59.176, 17.809, -59.276, 17.809, -59.276, -0.321, -59.376
-0.321, -59.376, -18.951, -58.275, -18.951, -58.275, -37.581, -57.173
-37.581, -57.173, -58.615, -47.958, -36.579, -42.95, -29.167, -29.528
-29.167, -29.528, -18.25, -8.394, -13.943, -2.684, -28.366, 21.154
-28.366, 21.154, -42.789, 44.993, -41.287, 53.006, -34.376, 58.415
